FinancialId,dateKey,storeId,Revenue,COGS,operatingExpenses,marketingExpenses,taxAmount,grossProfit,netProfit
14226,20251213,19,705.3,543.64,133.42,53.63,33.66,161.66,-59.05
14227,20251213,20,1941.83,1107.16,371.35,101.02,86.7,834.67,275.6
14228,20251214,1,4182.26,2833.03,769.08,315.39,204.58,1349.23,60.18
14229,20251214,2,2547.32,1498.76,508.92,85.6,78.93,1048.56,375.11
14230,20251214,3,3586.09,2232.04,489.44,282.61,123.33,1354.05,458.67
14231,20251214,4,401.66,252.79,59.16,17.38,19.56,148.87,52.77
14232,20251214,5,2327.94,1556.94,503.03,94.66,89.33,771.0,83.98
14233,20251214,6,1026.63,645.29,148.67,77.75,31.07,381.34,123.85
14234,20251214,7,4329.34,2774.4,866.6,254.66,146.91,1554.94,286.77
14235,20251214,8,4130.78,2210.17,525.99,284.14,169.77,1920.61,940.71
14236,20251214,9,2996.05,1909.14,517.79,220.46,123.09,1086.91,225.57
14237,20251214,10,5400.47,3435.24,703.64,299.66,218.17,1965.23,743.76
14238,20251214,11,4141.31,2757.33,735.38,199.94,133.38,1383.98,315.28
14239,20251214,12,3335.7,2189.72,678.61,228.41,135.28,1145.98,103.68
14240,20251214,13,4808.31,2878.89,886.63,217.83,189.12,1929.42,635.84
14241,20251214,14,5919.28,3650.07,1092.2,333.36,257.54,2269.21,586.11
14242,20251214,15,4228.67,2727.02,786.33,225.72,133.87,1501.65,355.73
14243,20251214,16,3382.72,2211.51,530.23,155.92,159.31,1171.21,325.75
14244,20251214,17,1298.57,909.07,284.96,76.57,48.87,389.5,-20.9
14245,20251214,18,4635.55,2773.36,915.54,347.85,159.42,1862.19,439.38
14246,20251214,19,1804.22,1185.26,333.84,63.76,65.1,618.96,156.26
14247,20251214,20,621.31,346.66,86.6,49.56,26.33,274.65,112.16
14248,20251215,1,2656.06,1843.15,570.76,134.25,118.55,812.91,-10.65
14249,20251215,2,2099.88,1178.76,295.79,69.46,69.86,921.12,486.01
14250,20251215,3,2662.92,1781.29,454.66,150.99,124.74,881.63,151.24
14251,20251215,4,2465.76,1266.43,377.58,194.53,108.3,1199.33,518.92
14252,20251215,5,2275.05,1536.89,275.23,158.73,104.33,738.16,199.87
14253,20251215,6,7413.57,4358.63,1035.23,388.52,224.21,3054.94,1406.98
14254,20251215,7,2641.77,1504.32,324.41,187.57,81.22,1137.45,544.25
14255,20251215,8,1548.37,963.81,198.06,79.46,68.67,584.56,238.37
14256,20251215,9,1090.89,778.16,147.33,60.69,47.07,312.73,57.64
14257,20251215,10,7403.76,4964.49,1055.71,569.22,322.83,2439.27,491.51
14258,20251215,11,599.33,374.54,119.51,47.15,23.39,224.79,34.74
14259,20251215,12,4600.78,2787.55,852.3,158.71,193.37,1813.23,608.85
14260,20251215,13,3687.82,2236.64,456.32,235.32,134.8,1451.18,624.74
14261,20251215,14,519.88,334.33,92.47,31.84,20.73,185.55,40.51
14262,20251215,15,4813.93,3270.72,947.52,317.23,161.84,1543.21,116.62
14263,20251215,16,5282.0,3192.62,967.32,200.06,263.93,2089.38,658.07
14264,20251215,17,1814.22,1182.81,326.79,64.4,59.38,631.41,180.84
14265,20251215,18,1355.98,775.99,248.35,79.4,60.52,579.99,191.72
14266,20251215,19,4470.7,2836.5,859.46,242.78,181.77,1634.2,350.19
14267,20251215,20,3809.01,2350.44,576.6,217.37,166.91,1458.57,497.69
14268,20251216,1,4785.43,2959.23,953.53,324.56,235.16,1826.2,312.95
14269,20251216,2,1381.73,840.61,246.06,97.18,63.48,541.12,134.4
14270,20251216,3,1774.25,1061.92,258.42,99.0,54.42,712.33,300.49
14271,20251216,4,2545.03,1751.16,399.74,130.15,110.15,793.87,153.83
14272,20251216,5,1192.51,783.94,198.27,39.1,42.66,408.57,128.54
14273,20251216,6,3892.1,2399.69,527.96,236.46,173.89,1492.41,554.1
14274,20251216,7,1820.92,1034.74,301.11,124.68,80.56,786.18,279.83
14275,20251216,8,2434.91,1549.52,533.72,111.07,115.67,885.39,124.93
14276,20251216,9,4256.54,2538.81,770.05,261.41,169.83,1717.73,516.44
14277,20251216,10,4163.18,2572.35,729.41,191.59,199.67,1590.83,470.16
14278,20251216,11,262.09,147.27,56.63,17.89,10.65,114.82,29.65
14279,20251216,12,2394.59,1567.31,447.86,90.71,82.39,827.28,206.32
14280,20251216,13,3166.68,2183.47,689.78,141.71,126.0,983.21,25.72
14281,20251216,14,4601.3,3349.36,819.09,358.79,182.62,1251.94,-108.56
14282,20251216,15,3884.05,2514.21,698.1,266.29,129.4,1369.84,276.05
14283,20251216,16,5916.89,3684.52,1171.47,246.02,239.69,2232.37,575.19
14284,20251216,17,3752.41,2525.09,762.87,122.48,150.54,1227.32,191.43
14285,20251216,18,2059.01,1320.27,306.44,163.01,98.35,738.74,170.94
14286,20251216,19,1533.83,975.87,319.38,61.92,69.37,557.96,107.29
14287,20251216,20,3135.58,2114.05,458.18,185.13,152.69,1021.53,225.53
14288,20251217,1,685.58,435.84,99.68,53.63,24.32,249.74,72.11
14289,20251217,2,3233.97,1925.01,558.91,237.7,149.06,1308.96,363.29
14290,20251217,3,4999.88,3017.26,792.12,215.56,207.77,1982.62,767.17
14291,20251217,4,2494.23,1705.24,430.71,138.79,100.65,788.99,118.84
14292,20251217,5,52.22,38.25,6.81,4.16,1.81,13.97,1.19
14293,20251217,6,2514.64,1476.83,427.03,107.17,80.94,1037.81,422.67
14294,20251217,7,3030.11,2014.44,451.5,109.39,125.29,1015.67,329.49
14295,20251217,8,540.0,320.05,104.43,34.31,23.72,219.95,57.49
14296,20251217,9,1767.2,1104.23,382.38,62.69,58.5,662.97,159.4
14297,20251217,10,4033.15,2665.56,676.3,133.1,155.0,1367.59,403.19
14298,20251217,11,1676.99,1065.14,209.47,72.44,73.18,611.85,256.76
14299,20251217,12,223.65,130.06,43.36,7.35,10.27,93.59,32.61
14300,20251217,13,2312.95,1588.58,345.83,143.8,113.21,724.37,121.53
14301,20251217,14,1445.87,972.8,279.09,81.7,48.15,473.07,64.13
14302,20251217,15,2156.26,1325.73,261.22,133.84,103.89,830.53,331.58
14303,20251217,16,5588.23,3643.8,907.48,325.07,242.83,1944.43,469.05
14304,20251217,17,3201.01,2060.02,627.73,105.58,127.26,1140.99,280.42
14305,20251217,18,5080.63,3155.83,835.02,385.1,193.72,1924.8,510.96
14306,20251217,19,3290.13,2011.85,416.83,231.23,125.29,1278.28,504.93
14307,20251217,20,1875.45,1242.97,377.86,64.73,67.45,632.48,122.44
14308,20251218,1,2487.99,1649.33,341.16,106.24,76.88,838.66,314.38
14309,20251218,2,4868.22,3281.25,965.11,148.02,240.44,1586.97,233.4
14310,20251218,3,4637.1,2882.85,627.56,345.79,155.0,1754.25,625.9
14311,20251218,4,2184.88,1288.16,466.16,109.21,82.27,896.72,239.08
14312,20251218,5,1543.62,919.68,291.24,67.14,53.47,623.94,212.09
14313,20251218,6,2753.29,1790.91,471.99,118.22,134.48,962.38,237.69
14314,20251218,7,1708.78,1042.36,260.91,114.16,71.12,666.42,220.23
14315,20251218,8,2729.83,1570.16,421.03,94.24,100.22,1159.67,544.18
14316,20251218,9,4313.17,2486.88,757.09,262.16,188.77,1826.29,618.27
14317,20251218,10,2927.63,1955.09,429.86,105.69,110.72,972.54,326.27
14318,20251218,11,1327.0,779.18,237.28,102.59,60.12,547.82,147.83
14319,20251218,12,1480.35,913.18,253.06,100.37,62.04,567.17,151.7
14320,20251218,13,2470.03,1572.52,336.24,99.19,105.19,897.51,356.89
14321,20251218,14,1766.27,1108.35,266.59,86.02,70.15,657.92,235.16
14322,20251218,15,5273.46,3433.43,830.72,227.05,221.93,1840.03,560.33
14323,20251218,16,1630.3,943.11,198.09,71.17,49.42,687.19,368.51
14324,20251218,17,2292.08,1532.52,456.34,103.79,108.28,759.56,91.15
14325,20251218,18,3573.19,2254.05,563.36,264.85,167.8,1319.14,323.13
14326,20251218,19,2561.23,1679.6,452.76,188.96,119.04,881.63,120.87
14327,20251218,20,4961.56,3404.47,747.19,179.91,239.35,1557.09,390.64
14328,20251219,1,464.47,313.52,82.92,32.55,17.99,150.95,17.49
14329,20251219,2,1694.33,1235.3,205.51,69.28,70.88,459.03,113.36
14330,20251219,3,2788.12,1935.63,606.61,140.64,90.54,852.49,14.7
14331,20251219,4,3082.83,1947.2,603.53,143.75,109.05,1135.63,279.3
14332,20251219,5,1173.69,699.46,252.93,44.31,54.72,474.23,122.27
14333,20251219,6,4256.39,2737.7,926.26,290.61,185.83,1518.69,115.99
14334,20251219,7,4592.78,2593.09,986.74,350.31,229.28,1999.69,433.36
14335,20251219,8,1677.71,1161.26,304.79,91.92,76.08,516.45,43.66
14336,20251219,9,2162.76,1408.6,318.66,147.2,95.71,754.16,192.59
14337,20251219,10,2094.03,1269.62,416.37,154.05,101.75,824.41,152.24
14338,20251219,11,5620.03,3209.38,837.91,187.11,203.9,2410.65,1181.73
14339,20251219,12,1358.54,953.26,282.78,66.2,50.1,405.28,6.2
14340,20251219,13,5738.63,3483.37,979.76,414.48,211.21,2255.26,649.81
14341,20251219,14,3431.83,2306.88,532.21,245.86,156.02,1124.95,190.86
14342,20251219,15,1708.99,1122.12,291.92,79.7,75.84,586.87,139.41
14343,20251219,16,3253.22,2160.13,599.63,236.81,151.43,1093.09,105.22
14344,20251219,17,914.55,629.05,178.75,49.42,40.26,285.5,17.07
14345,20251219,18,3856.73,2744.68,691.87,147.75,140.33,1112.05,132.1
14346,20251219,19,3043.42,1917.75,430.6,227.01,133.65,1125.67,334.41
14347,20251219,20,680.26,451.7,96.7,31.68,33.31,228.56,66.87
14348,20251220,1,5685.25,3852.21,1005.63,412.94,211.13,1833.04,203.34
14349,20251220,2,2299.96,1496.9,429.76,137.27,77.4,803.06,158.63
14350,20251220,3,2442.75,1416.14,312.42,101.77,118.33,1026.61,494.09
14351,20251220,4,3598.33,2093.31,668.22,166.62,127.06,1505.02,543.12
14352,20251220,5,4697.98,3046.49,847.73,197.14,152.97,1651.49,453.65
14353,20251220,6,1183.26,760.85,218.38,43.0,56.35,422.41,104.68
14354,20251220,7,3576.33,2364.77,570.29,195.15,122.42,1211.56,323.7
14355,20251220,8,4698.36,2996.7,751.36,194.22,216.06,1701.66,540.02
14356,20251220,9,2374.56,1469.33,353.73,86.11,99.26,905.23,366.13
14357,20251220,10,3675.33,2251.48,622.14,168.4,165.35,1423.85,467.96
14358,20251220,11,3482.87,2175.7,527.36,160.14,137.74,1307.17,481.93
14359,20251220,12,3730.57,2460.02,776.01,266.55,154.65,1270.55,73.34
14360,20251220,13,1845.58,1154.22,373.76,90.08,62.76,691.36,164.76
14361,20251220,14,3215.03,2111.07,705.15,133.37,100.39,1103.96,165.05
14362,20251220,15,3081.84,1757.71,566.69,157.29,96.93,1324.13,503.22
14363,20251220,16,3047.94,1896.35,415.82,147.12,99.58,1151.59,489.07
14364,20251220,17,2368.66,1242.03,321.11,95.8,102.9,1126.63,606.82
14365,20251220,18,6606.26,4297.3,1085.38,491.39,298.67,2308.96,433.52
14366,20251220,19,3985.63,2315.95,850.28,158.2,149.33,1669.68,511.87
14367,20251220,20,5066.32,3033.61,978.45,245.79,174.87,2032.71,633.6
14368,20251221,1,4804.55,2794.9,909.0,162.8,197.46,2009.65,740.39
14369,20251221,2,2233.1,1304.1,364.21,80.45,87.89,929.0,396.45
14370,20251221,3,1785.38,1177.97,326.63,67.61,60.27,607.41,152.9
14371,20251221,4,1588.75,1071.76,192.91,83.83,75.5,516.99,164.75
14372,20251221,5,3252.88,2006.8,416.72,163.62,138.18,1246.08,527.56
14373,20251221,6,1362.85,828.29,285.52,87.23,53.78,534.56,108.03
14374,20251221,7,3632.57,2450.91,666.99,284.41,154.8,1181.66,75.46
14375,20251221,8,2262.09,1663.98,372.49,137.26,81.91,598.11,6.45
14376,20251221,9,2500.46,1487.83,404.95,188.63,88.32,1012.63,330.73
14377,20251221,10,5910.77,3765.16,1247.99,281.17,199.91,2145.61,416.54
14378,20251221,11,1631.83,1046.98,352.81,56.22,51.34,584.85,124.48
14379,20251221,12,1183.27,755.23,151.03,36.61,47.83,428.04,192.57
14380,20251221,13,3039.97,1771.4,478.88,130.32,94.21,1268.57,565.16
14381,20251221,14,1241.08,794.58,149.88,97.04,58.88,446.5,140.7
14382,20251221,15,551.04,361.62,98.44,25.14,20.3,189.42,45.54
14383,20251221,16,1491.22,956.3,272.17,111.5,57.6,534.92,93.65
14384,20251221,17,4913.07,2779.16,908.44,389.78,239.66,2133.91,596.03
14385,20251221,18,3469.64,2388.89,745.82,230.01,127.3,1080.75,-22.38
14386,20251221,19,7023.37,4408.93,1415.86,486.02,277.35,2614.44,435.21
14387,20251221,20,2402.4,1548.22,384.71,142.27,119.51,854.18,207.69
14388,20251222,1,1340.26,873.9,204.04,102.2,42.28,466.36,117.84
14389,20251222,2,721.94,511.04,136.7,22.06,22.51,210.9,29.63
14390,20251222,3,3757.1,2192.22,717.64,208.03,156.22,1564.88,482.99
14391,20251222,4,2920.5,1826.84,599.61,107.55,103.76,1093.66,282.74
14392,20251222,5,2058.03,1416.82,408.27,64.66,100.84,641.21,67.44
14393,20251222,6,2224.43,1444.82,454.36,78.75,100.22,779.61,146.28
14394,20251222,7,2730.24,1647.84,409.81,105.75,103.79,1082.4,463.05
14395,20251222,8,3371.94,2421.74,709.91,116.51,123.28,950.2,0.5
14396,20251222,9,2066.23,1400.22,375.59,96.16,84.03,666.01,110.23
14397,20251222,10,787.37,515.89,115.06,42.55,29.08,271.48,84.79
14398,20251222,11,5637.74,3868.95,1131.84,307.48,197.56,1768.79,131.91
14399,20251222,12,2898.89,1989.8,400.27,139.62,97.78,909.09,271.42
14400,20251222,13,1871.33,1157.07,388.43,148.48,66.79,714.26,110.56
14401,20251222,14,5051.05,2924.65,822.74,206.78,173.84,2126.4,923.04
14402,20251222,15,643.71,426.15,93.61,41.74,20.77,217.56,61.44
14403,20251222,16,960.31,666.97,169.39,54.92,45.93,293.34,23.1
14404,20251222,17,1820.15,1159.63,233.02,124.01,87.54,660.52,215.95
14405,20251222,18,2413.55,1581.41,291.16,110.47,90.99,832.14,339.52
14406,20251222,19,1165.74,828.96,192.77,90.68,37.24,336.78,16.09
14407,20251222,20,3079.31,1961.98,371.49,116.99,140.95,1117.33,487.9
14408,20251223,1,1424.14,858.71,197.46,66.82,47.31,565.43,253.84
14409,20251223,2,2738.59,1706.31,356.42,114.4,135.93,1032.28,425.53
14410,20251223,3,2860.73,1683.08,462.73,182.99,118.53,1177.65,413.4
14411,20251223,4,3074.34,1871.22,602.97,244.26,138.27,1203.12,217.62
14412,20251223,5,3666.73,2718.36,778.25,220.87,122.29,948.37,-173.04
14413,20251223,6,2840.05,1826.59,587.81,179.0,114.77,1013.46,131.88
14414,20251223,7,6456.31,3731.42,1232.78,344.35,293.82,2724.89,853.94
14415,20251223,8,383.37,238.53,75.01,27.7,16.23,144.84,25.9
14416,20251223,9,2383.48,1429.38,336.92,91.93,76.36,954.1,448.89
14417,20251223,10,2644.08,1909.73,494.21,200.31,129.85,734.35,-90.02
14418,20251223,11,56.96,37.32,7.27,2.01,1.96,19.64,8.4
14419,20251223,12,1485.01,788.42,248.08,88.35,70.43,696.59,289.73
14420,20251223,13,2032.31,1139.84,271.92,101.57,61.06,892.47,457.92
14421,20251223,14,1259.84,748.4,224.04,74.73,44.14,511.44,168.53
14422,20251223,15,5700.18,3575.13,1182.28,226.81,185.08,2125.05,530.88
14423,20251223,16,4145.55,2495.95,678.96,127.2,175.55,1649.6,667.89
14424,20251223,17,2421.49,1641.56,481.9,187.89,82.4,779.93,27.74
14425,20251223,18,1628.87,965.16,350.65,108.38,78.85,663.71,125.83
14426,20251223,19,3338.13,2550.26,689.79,100.42,122.79,787.87,-125.13
14427,20251223,20,3759.04,2401.69,733.82,166.44,174.59,1357.35,282.5
14428,20251224,1,77.31,42.13,16.05,4.54,2.61,35.18,11.98
14429,20251224,2,917.29,481.0,188.41,54.91,35.48,436.29,157.49
14430,20251224,3,3878.33,2434.05,481.63,299.98,158.0,1444.28,504.67
14431,20251224,4,3734.83,2309.84,725.94,165.03,141.36,1424.99,392.66
14432,20251224,5,4502.44,2845.46,924.62,328.55,186.11,1656.98,217.7
14433,20251224,6,4817.18,2924.54,598.54,327.11,163.8,1892.64,803.19
14434,20251224,7,4436.48,3123.05,943.69,260.66,190.81,1313.43,-81.73
14435,20251224,8,2227.8,1504.49,434.27,154.13,96.57,723.31,38.34
14436,20251224,9,1917.86,1257.36,269.07,103.41,69.21,660.5,218.81
14437,20251224,10,4032.82,2298.15,530.06,270.85,188.82,1734.67,744.94
14438,20251224,11,1255.03,763.32,243.71,86.22,61.75,491.71,100.03
14439,20251224,12,2567.03,1660.28,331.7,191.94,116.24,906.75,266.87
14440,20251224,13,5196.9,3360.08,679.15,156.44,170.1,1836.82,831.13
14441,20251224,14,2819.14,1737.23,577.49,190.69,132.61,1081.91,181.12
14442,20251224,15,1902.02,1185.28,325.78,72.67,77.45,716.74,240.84
14443,20251224,16,4682.89,2735.82,581.92,272.27,169.61,1947.07,923.27
14444,20251224,17,2329.19,1350.33,494.06,120.17,98.67,978.86,265.96
14445,20251224,18,2343.47,1439.82,303.11,180.34,108.78,903.65,311.42
14446,20251224,19,1939.71,1144.9,391.02,155.05,86.27,794.81,162.47
14447,20251224,20,1409.43,932.46,212.74,92.29,44.55,476.97,127.39
14448,20251225,1,1758.6,1120.65,335.67,113.08,55.3,637.95,133.9
14449,20251225,2,773.72,518.22,166.86,31.37,23.76,255.5,33.51
14450,20251225,3,2781.55,1710.66,397.39,166.09,97.78,1070.89,409.63
14451,20251225,4,512.46,292.25,101.91,20.86,18.38,220.21,79.06
14452,20251225,5,2238.92,1534.9,472.79,141.88,106.06,704.02,-16.71
14453,20251225,6,3988.42,2711.66,767.89,196.96,136.89,1276.76,175.02
14454,20251225,7,3870.1,2358.42,726.05,298.37,167.82,1511.68,319.44
14455,20251225,8,1637.94,971.87,349.61,51.72,49.27,666.07,215.47
14456,20251225,9,3204.01,2071.46,605.03,168.18,145.38,1132.55,213.96
14457,20251225,10,1362.37,837.48,211.34,58.85,58.62,524.89,196.08
14458,20251225,11,3887.97,2455.38,531.2,220.77,144.58,1432.59,536.04
14459,20251225,12,1658.57,1077.79,303.68,103.27,68.91,580.78,104.92
14460,20251225,13,4788.72,3044.96,1021.66,284.69,183.64,1743.76,253.77
14461,20251225,14,3056.84,2006.98,451.53,147.35,152.57,1049.86,298.41
14462,20251225,15,3145.54,1805.39,571.85,130.83,141.18,1340.15,496.29
14463,20251225,16,2463.01,1469.18,313.53,158.44,114.72,993.83,407.14
14464,20251225,17,3365.69,2094.94,468.66,242.44,134.95,1270.75,424.7
14465,20251225,18,2554.06,1570.67,406.13,87.94,105.02,983.39,384.3
14466,20251225,19,2781.84,1733.54,465.24,192.25,107.06,1048.3,283.75
14467,20251225,20,1383.37,843.35,271.7,102.1,65.08,540.02,101.14
14468,20251226,1,2989.77,1877.81,559.95,90.5,95.15,1111.96,366.36
14469,20251226,2,2744.09,1800.72,501.15,216.28,100.44,943.37,125.5
14470,20251226,3,3798.03,2238.22,606.34,205.92,116.67,1559.81,630.88
14471,20251226,4,2151.69,1382.63,384.35,95.86,104.52,769.06,184.33
14472,20251226,5,1529.05,1027.65,272.35,110.89,56.75,501.4,61.41
14473,20251226,6,3656.75,2216.47,460.75,110.73,125.78,1440.28,743.02
14474,20251226,7,1907.65,1343.35,266.87,148.35,76.97,564.3,72.11
14475,20251226,8,1903.59,1080.94,309.76,135.22,85.62,822.65,292.05
14476,20251226,9,1293.0,820.0,177.4,81.11,40.29,473.0,174.2
14477,20251226,10,4798.29,3136.64,918.45,201.61,239.55,1661.65,302.04
14478,20251226,11,2973.56,1792.98,610.72,221.66,118.17,1180.58,230.03
14479,20251226,12,49.5,30.1,9.98,2.5,1.85,19.4,5.07
14480,20251226,13,1099.44,710.31,150.96,37.57,37.73,389.13,162.87
14481,20251226,14,2530.67,1426.4,555.97,201.3,79.64,1104.27,267.36
14482,20251226,15,1571.36,960.04,334.87,104.35,52.16,611.32,119.94
14483,20251226,16,1265.71,776.68,273.24,59.79,46.45,489.03,109.55
14484,20251226,17,2292.23,1384.54,458.9,80.75,72.66,907.69,295.38
14485,20251226,18,3898.65,2638.89,531.89,127.16,170.61,1259.76,430.1
14486,20251226,19,2564.05,1698.78,512.77,155.82,114.33,865.27,82.35
14487,20251226,20,2907.95,1748.74,638.92,114.68,118.93,1159.21,286.68
14488,20251227,1,2587.9,1780.36,326.65,122.35,86.48,807.54,272.06
14489,20251227,2,725.61,345.69,134.26,57.26,27.47,379.92,160.93
14490,20251227,3,1363.11,853.51,296.56,60.73,53.11,509.6,99.2
14491,20251227,4,2921.94,1664.41,609.7,166.04,143.54,1257.53,338.25
14492,20251227,5,5469.84,3249.36,694.17,247.83,176.5,2220.48,1101.98
14493,20251227,6,3738.66,2209.21,619.02,167.55,151.85,1529.45,591.03
14494,20251227,7,5601.34,3367.57,1077.34,344.26,225.39,2233.77,586.78
14495,20251227,8,3898.31,2748.52,645.84,261.83,142.68,1149.79,99.44
14496,20251227,9,5710.65,3708.77,1157.88,197.43,252.64,2001.88,393.93
14497,20251227,10,3837.44,2189.22,543.05,121.6,119.61,1648.22,863.96
14498,20251227,11,5817.79,3401.2,1055.49,262.55,275.01,2416.59,823.54
14499,20251227,12,2527.7,1728.62,440.82,191.57,115.25,799.08,51.44
14500,20251227,13,2482.71,1521.75,529.15,153.6,91.16,960.96,187.05
14501,20251227,14,2859.98,1741.87,558.69,205.53,141.97,1118.11,211.92
14502,20251227,15,669.9,450.8,122.26,51.67,23.72,219.1,21.45
14503,20251227,16,2967.32,1921.51,602.09,202.23,121.68,1045.81,119.81
14504,20251227,17,2910.88,1898.73,471.15,179.77,89.42,1012.15,271.81
14505,20251227,18,1370.59,918.35,297.82,91.2,55.61,452.24,7.61
14506,20251227,19,809.99,464.36,133.4,26.81,36.66,345.63,148.76
14507,20251227,20,2270.4,1405.02,426.02,150.81,109.14,865.38,179.41
14508,20251228,1,3144.65,1957.22,688.99,214.22,124.9,1187.43,159.32
14509,20251228,2,1299.82,775.32,282.67,76.13,56.66,524.5,109.04
14510,20251228,3,2358.92,1612.09,384.77,168.21,91.05,746.83,102.8
14511,20251228,4,4818.67,3054.01,756.85,328.31,168.2,1764.66,511.3
14512,20251228,5,1046.8,540.7,129.22,64.86,51.25,506.1,260.77
14513,20251228,6,4377.36,2730.42,777.12,267.36,141.16,1646.94,461.3
14514,20251228,7,3099.02,2147.77,609.38,239.17,107.09,951.25,-4.39
14515,20251228,8,3614.5,2320.05,575.56,265.13,138.34,1294.45,315.42
14516,20251228,9,3036.6,1966.34,658.01,177.96,144.24,1070.26,90.05
14517,20251228,10,2362.87,1570.95,475.59,158.98,75.71,791.92,81.64
14518,20251228,11,2246.26,1282.96,399.89,70.56,79.69,963.3,413.16
14519,20251228,12,5628.82,3622.01,1024.78,291.61,236.17,2006.81,454.25
14520,20251228,13,3268.93,1767.36,509.35,100.14,137.2,1501.57,754.88
14521,20251228,14,7748.59,5022.46,1175.94,366.42,236.82,2726.13,946.95
14522,20251228,15,4858.98,3263.16,1018.0,303.45,215.33,1595.82,59.04
14523,20251228,16,2066.7,1240.7,341.8,153.07,99.27,826.0,231.86
14524,20251228,17,4695.34,3012.14,1008.37,189.37,194.79,1683.2,290.67
14525,20251228,18,3191.64,1992.56,580.45,180.92,123.71,1199.08,314.0
14526,20251228,19,3904.55,2609.23,594.59,268.67,182.76,1295.32,249.3
14527,20251228,20,695.79,465.11,149.72,43.07,25.67,230.68,12.22
14528,20251229,1,1261.65,761.32,151.7,96.11,54.7,500.33,197.82
14529,20251229,2,3501.35,2115.01,574.3,131.74,165.16,1386.34,515.14
14530,20251229,3,653.42,383.04,141.2,39.36,29.16,270.38,60.66
14531,20251229,4,3141.58,1866.87,645.83,164.37,109.11,1274.71,355.4
14532,20251229,5,2155.18,1397.19,333.52,86.6,81.56,757.99,256.31
